order_date,product_category,total_sales,total_profit,avg_discount,num_orders
2015-01-06,Office Supplies,6374.849999999999,1126.22,0.036666666666666674,3
2015-01-07,Office Supplies,402.71000000000004,-212.454,0.013333333333333334,3
2015-01-08,Furniture,5281.184,-214.60000000000002,0.04,3
2015-01-08,Office Supplies,1125.26,-1620.209,0.047142857142857146,7
2015-01-08,Technology,310.87,-21.48,0.07,1
2015-01-09,Office Supplies,202.92000000000002,-26.25,0.07500000000000001,2
2015-01-09,Technology,1526.7615,-160.26999999999998,0.025,2
2015-01-10,Furniture,12949.93,-528.388,0.03333333333333333,3
2015-01-10,Office Supplies,12741.81,95.06,0.09,1
2015-01-10,Technology,162.58,-109.86,0.0,1
2015-01-11,Furniture,9843.11,-384.6,0.07,1
2015-01-11,Office Supplies,1515.69,204.20999999999998,0.036,5
2015-01-11,Technology,7361.77,1564.9827,0.07,2
2015-01-12,Furniture,7126.4,970.05,0.05666666666666667,3
2015-01-12,Office Supplies,660.1500000000001,37.753000000000014,0.036,5
2015-01-12,Technology,312.03,-66.66,0.08,1
2015-01-13,Furniture,1659.03,-531.91,0.07,2
2015-01-13,Office Supplies,736.91,-167.461,0.05666666666666667,3
2015-01-13,Technology,29177.246,8337.014,0.049999999999999996,2
2015-01-14,Technology,17605.77,-370.04,0.01,1
2015-01-15,Office Supplies,2092.13,599.58,0.06666666666666667,3
2015-01-16,Office Supplies,5317.62,1339.2839999999999,0.04142857142857143,7
2015-01-18,Furniture,1333.18,120.01,0.07,1
2015-01-18,Office Supplies,6207.550000000001,605.19,0.06333333333333334,3
2015-01-18,Technology,4974.1915,248.71500000000003,0.055,2
2015-01-19,Furniture,14838.788,2593.532,0.052500000000000005,4
2015-01-19,Office Supplies,10521.83,1784.2200000000003,0.04,5
2015-01-19,Technology,6628.55,1081.65,0.1,1
2015-01-20,Furniture,24701.12,8022.94,0.04,1
2015-01-20,Office Supplies,208.28,3.63,0.07,1
2015-01-20,Technology,1821.9335,144.207,0.04,3
2015-01-21,Office Supplies,1665.57,519.76,0.04,2
2015-01-21,Technology,1494.232,479.952,0.04,1
2015-01-22,Office Supplies,522.25,-9.226500000000016,0.06,3
2015-01-22,Technology,1702.81,202.24620000000002,0.05,2
2015-01-23,Office Supplies,283.85,-145.0435,0.005,2
2015-01-23,Technology,3784.8905,807.678,0.06666666666666667,3
2015-01-24,Furniture,23239.96,6888.36,0.06,1
2015-01-24,Office Supplies,1972.63,172.54,0.044000000000000004,5
2015-01-25,Office Supplies,890.84,60.085999999999984,0.07666666666666667,3
2015-01-26,Furniture,88.06,-69.05,0.04,1
2015-01-26,Office Supplies,181.57999999999998,-13.21,0.030000000000000002,2
2015-01-26,Technology,1218.53,-774.6043,0.065,2
2015-01-27,Furniture,247.45,-133.18,0.0,1
2015-01-27,Office Supplies,6976.91,2525.7275,0.043333333333333335,3
2015-01-27,Technology,4702.254,549.289,0.055,4
2015-01-28,Office Supplies,622.72,76.51,0.0,1
2015-01-28,Technology,4192.529500000001,464.745,0.013333333333333334,3
2015-01-29,Furniture,80.6,-4.2,0.04,1
2015-01-30,Furniture,1644.22,563.09,0.05,1
2015-01-30,Office Supplies,5981.3,1249.9460000000001,0.074,5
2015-01-30,Technology,4294.7905,311.687,0.06333333333333334,3
2015-01-31,Office Supplies,1731.8200000000002,-440.21000000000004,0.045,4
2015-01-31,Technology,787.63,140.22,0.05,1
2015-02-01,Furniture,5469.138,-1754.9299999999998,0.09,2
2015-02-01,Office Supplies,1232.49,-45.5925,0.085,2
2015-02-01,Technology,20042.6375,3421.359,0.025,2
2015-02-02,Furniture,647.81,8.65,0.1,1
2015-02-02,Office Supplies,4551.53,1153.6809999999998,0.03,5
2015-02-04,Office Supplies,1259.78,317.218,0.035,2
2015-02-05,Furniture,4609.72,-3091.0002,0.06666666666666667,3
2015-02-05,Office Supplies,1048.22,181.7415,0.0,2
2015-02-05,Technology,1415.148,-64.944,0.02,1
2015-02-06,Furniture,11036.16,1187.8,0.05,1
2015-02-06,Office Supplies,1158.25,151.5215,0.04,3
2015-02-06,Technology,2357.9085,538.488,0.06,1
2015-02-07,Furniture,2445.06,91.4,0.1,2
2015-02-07,Office Supplies,510.5,0.5630000000000024,0.0625,4
2015-02-07,Technology,1966.761,282.899,0.02,2
2015-02-08,Furniture,1713.8,1125.29,0.05,1
2015-02-08,Office Supplies,342.43,-257.83950000000004,0.04666666666666667,3
2015-02-08,Technology,13091.184000000001,2653.0539999999996,0.0375,4
2015-02-09,Furniture,9219.652,-1112.334509,0.035,2
2015-02-09,Office Supplies,381.6,-319.02,0.1,1
2015-02-09,Technology,1336.047,159.269,0.035,2
2015-02-10,Furniture,455.93,83.51,0.02,1
2015-02-10,Office Supplies,143.15,30.71,0.04,2
2015-02-10,Technology,1920.078,-221.003,0.065,2
2015-02-11,Furniture,7057.85,-2115.13,0.09,2
2015-02-11,Office Supplies,3857.5099999999998,-646.3685,0.02,4
2015-02-11,Technology,5244.2345000000005,-509.322,0.0675,4
2015-02-12,Furniture,1363.5300000000002,61.550000000000004,0.030000000000000002,2
2015-02-12,Office Supplies,2736.06,456.36,0.05500000000000001,2
2015-02-12,Technology,605.644,-214.64299999999997,0.07,2
2015-02-13,Office Supplies,2421.54,-860.629,0.0475,4
2015-02-14,Furniture,5126.013999999999,-40.32099999999997,0.145,2
2015-02-14,Office Supplies,873.51,56.24250000000001,0.030000000000000002,4
2015-02-14,Technology,6456.141,955.0679999999999,0.045,2
2015-02-15,Furniture,13367.82,-774.890688,0.0,1
2015-02-15,Office Supplies,247.18,45.8685,0.04,3
2015-02-15,Technology,5757.647500000001,1608.0600000000002,0.04,3
2015-02-16,Furniture,218.51000000000002,49.31,0.015,2
2015-02-16,Office Supplies,383.06,-12.179999999999996,0.01,3
2015-02-16,Technology,4697.032,1263.006,0.0,1
2015-02-17,Furniture,1712.8700000000001,93.24,0.03,2
2015-02-17,Office Supplies,286.22,16.439,0.016666666666666666,3
2015-02-17,Technology,31328.756,8960.492999999999,0.032,5
2015-02-18,Furniture,2678.788,-765.0690500000001,0.045,2
2015-02-18,Office Supplies,3019.8,423.93,0.05333333333333334,3
2015-02-18,Technology,926.5144999999999,-246.84899999999996,0.04666666666666667,3
2015-02-19,Office Supplies,2779.35,609.47,0.05499999999999999,6
2015-02-19,Technology,341.36,-52.48,0.09,1
2015-02-20,Office Supplies,6.93,-4.64,0.01,1
2015-02-21,Furniture,271.27,71.31,0.05,1
2015-02-23,Furniture,26711.559999999998,3519.4149999999995,0.05600000000000001,5
2015-02-23,Office Supplies,1747.51,-116.48,0.04,7
2015-02-24,Furniture,282.61,-106.36,0.02,1
2015-02-24,Office Supplies,57.24,-14.1,0.04,1
2015-02-24,Technology,7679.512,2307.42,0.0,1
2015-02-25,Furniture,2409.424,50.95,0.1,1
2015-02-26,Furniture,433.44,147.46,0.1,1
2015-02-26,Office Supplies,952.3,32.64,0.02666666666666667,3
2015-02-26,Technology,21.84,-25.31,0.02,1
2015-02-27,Furniture,25133.62,50.65985699999999,0.04,2
2015-02-27,Office Supplies,11213.17,4388.9529999999995,0.05000000000000001,3
2015-02-27,Technology,6716.5175,2011.17,0.052500000000000005,4
2015-02-28,Office Supplies,653.63,-36.324999999999996,0.07666666666666667,3
2015-03-01,Furniture,1382.79,215.37,0.03333333333333333,3
2015-03-01,Office Supplies,104.38,-24.2,0.07,1
2015-03-01,Technology,1435.95,486.9,0.05,1
2015-03-02,Furniture,8089.11,-1693.8899999999999,0.015,2
2015-03-02,Office Supplies,12706.509999999998,5158.782499999999,0.07,3
2015-03-02,Technology,22813.3865,9692.498,0.0225,4
2015-03-03,Furniture,5255.84,842.9000000000001,0.045,2
2015-03-03,Office Supplies,4320.56,4.413999999999987,0.04375,8
2015-03-03,Technology,3366.352,299.691,0.08333333333333333,3
2015-03-04,Furniture,1874.37,67.84,0.08,1
2015-03-04,Office Supplies,1048.06,2.019999999999996,0.055,4
2015-03-04,Technology,2785.2345,799.8199999999999,0.035,2
2015-03-05,Furniture,186.02,16.48,0.01,1
2015-03-05,Office Supplies,456.29,-53.49,0.045,2
2015-03-05,Technology,19826.2,7803.09,0.055,2
2015-03-06,Furniture,1839.448,-742.88,0.07,1
2015-03-06,Technology,1947.3555,-168.676,0.05666666666666667,3
2015-03-07,Furniture,830.53,120.69,0.01,1
2015-03-07,Office Supplies,1004.52,-6.909999999999997,0.052500000000000005,4
2015-03-07,Technology,995.724,-117.612,0.05,1
2015-03-08,Furniture,4878.64,-519.94,0.03,1
2015-03-08,Office Supplies,353.3,-61.309999999999995,0.015,2
2015-03-08,Technology,105.85,-44.86,0.1,1
2015-03-09,Furniture,1476.39,-303.62,0.06,1
2015-03-09,Office Supplies,795.53,-252.96999999999997,0.08666666666666667,3
2015-03-09,Technology,863.583,-264.275,0.04,1
2015-03-10,Furniture,6176.4800000000005,1149.45,0.04666666666666667,3
2015-03-10,Office Supplies,2840.81,761.12,0.07500000000000001,4
2015-03-10,Technology,4769.0695,1138.581,0.03,1
2015-03-11,Office Supplies,3460.17,822.7655,0.0425,4
2015-03-11,Technology,16587.13,-3476.8593,0.08,1
2015-03-12,Office Supplies,12140.78,4266.258,0.08666666666666667,3
2015-03-12,Technology,5525.0935,1128.417,0.06,2
2015-03-13,Furniture,6677.55,410.87,0.095,2
2015-03-13,Office Supplies,240.74,21.05,0.05,1
2015-03-13,Technology,1446.207,29.556,0.02,1
2015-03-14,Furniture,8561.91,-658.83105,0.05500000000000001,2
2015-03-14,Office Supplies,2132.2,517.8135,0.02666666666666667,3
2015-03-15,Furniture,753.24,-22.02000000000001,0.065,2
2015-03-15,Office Supplies,1074.49,89.6795,0.04666666666666667,6
2015-03-15,Technology,1695.65,51.98,0.02,1
2015-03-16,Office Supplies,409.31,-175.327,0.043333333333333335,3
2015-03-16,Technology,887.94,49.45,0.02,1
2015-03-17,Furniture,44.17,23.41,0.02,1
2015-03-17,Office Supplies,11307.800000000001,465.7955,0.0725,4
2015-03-17,Technology,344.96,-99.3,0.09,2
2015-03-18,Office Supplies,291.23,-295.81,0.1,2
2015-03-18,Technology,2634.8555,257.76,0.08,1
2015-03-19,Office Supplies,1749.24,-755.53,0.043333333333333335,3
2015-03-19,Technology,12530.555499999999,2316.618,0.05666666666666667,3
2015-03-20,Office Supplies,428.86,-111.00250000000001,0.02666666666666667,3
2015-03-20,Technology,2633.3105,615.049,0.005,2
2015-03-21,Office Supplies,123.85,-71.44,0.09,1
2015-03-21,Technology,5353.479,1101.517,0.025,2
2015-03-22,Office Supplies,20.21,-5.1405,0.0,1
2015-03-22,Technology,1326.5700000000002,100.15,0.025,2
2015-03-23,Furniture,5088.240000000001,-310.08000000000004,0.055,2
2015-03-23,Office Supplies,20545.66,8454.019,0.045714285714285714,7
2015-03-23,Technology,5121.698,-8182.615900000001,0.041666666666666664,6
2015-03-24,Furniture,562.95,147.12,0.06,1
2015-03-24,Office Supplies,14299.57,5021.0515000000005,0.0775,8
2015-03-25,Office Supplies,710.86,196.22,0.04,1
2015-03-26,Office Supplies,406.40999999999997,-434.32,0.045,2
2015-03-26,Technology,1357.9095,33.00799999999998,0.07666666666666667,3
2015-03-27,Furniture,6142.4,-413.12,0.045,2
2015-03-27,Office Supplies,75.27,-1.84,0.06,1
2015-03-27,Technology,4868.26,682.269,0.07,2
2015-03-28,Furniture,22994.122,838.2099999999999,0.04833333333333334,6
2015-03-28,Office Supplies,7382.49,878.4345,0.031,10
2015-03-28,Technology,8926.707,2032.303,0.042499999999999996,4
2015-03-29,Furniture,1111.008,-146.29,0.09,1
2015-03-29,Office Supplies,3151.9199999999996,-721.3615,0.065,4
2015-03-29,Technology,1507.16,724.14,0.02,1
2015-03-30,Furniture,2339.64,-1916.71,0.1,1
2015-03-30,Office Supplies,436.84999999999997,46.29,0.08333333333333333,3
2015-03-30,Technology,22056.7465,26.043000000000006,0.07333333333333335,3
2015-03-31,Furniture,480.39,144.66,0.01,1
2015-03-31,Office Supplies,1000.27,-262.73,0.065,2
2015-03-31,Technology,2732.01,-100.4676,0.04,1
2015-04-01,Office Supplies,2913.31,514.0790000000001,0.06,4
2015-04-01,Technology,51.94,-12.48,0.03,1
2015-04-02,Office Supplies,565.01,-10.33,0.1,1
2015-04-03,Furniture,2703.37,-231.6,0.09,1
2015-04-03,Office Supplies,1691.18,-1338.1745,0.03,2
2015-04-03,Technology,13551.0,2805.57,0.08499999999999999,2
2015-04-04,Furniture,329.03,-197.25,0.1,1
2015-04-04,Office Supplies,577.22,-70.526,0.05333333333333334,3
2015-04-04,Technology,848.41,-235.58,0.034999999999999996,2
2015-04-05,Office Supplies,1328.01,-81.05050000000001,0.066,5
2015-04-06,Furniture,6730.07,-1134.61,0.05,1
2015-04-06,Office Supplies,610.11,155.98999999999995,0.045000000000000005,2
2015-04-06,Technology,16259.07,7546.35,0.03,2
2015-04-07,Office Supplies,534.59,151.01,0.03,2
2015-04-07,Technology,5455.451,1251.722,0.07,2
2015-04-08,Furniture,2409.46,-533.5100000000001,0.09,2
2015-04-08,Technology,4968.5,1041.28,0.0,1
2015-04-09,Furniture,4386.596,-1434.235399,0.04,3
2015-04-09,Office Supplies,1810.97,-133.51749999999998,0.044,5
2015-04-09,Technology,4136.1425,593.382,0.05000000000000001,3
2015-04-10,Furniture,3044.2400000000002,135.02805,0.025,2
2015-04-10,Office Supplies,149.35000000000002,3.490000000000002,0.02,2
2015-04-10,Technology,1540.285,829.647,0.05,1
2015-04-11,Office Supplies,1984.9099999999999,-94.35,0.043333333333333335,3
2015-04-11,Technology,13503.2395,-3719.6905,0.03,4
2015-04-12,Furniture,131.09,10.94,0.01,1
2015-04-12,Office Supplies,13997.08,5006.3525,0.06,5
2015-04-13,Furniture,9279.48,-1548.79,0.05500000000000001,2
2015-04-13,Office Supplies,19394.69,7321.772999999999,0.06333333333333334,9
2015-04-13,Technology,2291.0725,329.76,0.02,3
2015-04-14,Furniture,10351.01,-1331.553366,0.08,1
2015-04-14,Office Supplies,1110.3799999999999,-82.19,0.052000000000000005,5
2015-04-14,Technology,1735.4635,19.194999999999997,0.049999999999999996,3
2015-04-15,Office Supplies,403.97,-105.756,0.052500000000000005,4
2015-04-15,Technology,7307.6775,1426.8609999999999,0.033999999999999996,5
2015-04-16,Furniture,79.68,18.24,0.06,1
2015-04-16,Office Supplies,505.46000000000004,117.87,0.04,2
2015-04-17,Office Supplies,2270.79,339.9295,0.052000000000000005,5
2015-04-17,Technology,6202.348,1170.675,0.060000000000000005,2
2015-04-18,Office Supplies,11824.34,3693.5460000000003,0.04833333333333333,6
2015-04-18,Technology,1996.16,-3974.4558,0.0,1
2015-04-20,Office Supplies,1141.9,175.32,0.02,1
2015-04-21,Furniture,1021.55,64.81,0.05,1
2015-04-21,Office Supplies,5556.18,1638.48,0.08,1
2015-04-21,Technology,1707.315,-563.139,0.04,3
2015-04-22,Furniture,6128.773999999999,-570.6880950000001,0.045,2
2015-04-22,Office Supplies,1678.32,316.95,0.055,4
2015-04-22,Technology,36.31,-74.45,0.04,1
2015-04-23,Furniture,2193.93,41.83,0.09,1
2015-04-23,Office Supplies,6999.6,2370.8515,0.06666666666666667,3
2015-04-23,Technology,5470.1494999999995,1371.798,0.03,2
2015-04-24,Office Supplies,1280.37,-148.64,0.038,5
2015-04-24,Technology,5916.8205,1726.299,0.04,2
2015-04-25,Furniture,948.0880000000001,113.74085,0.038,5
2015-04-25,Office Supplies,3587.31,399.96999999999997,0.07,6
2015-04-25,Technology,662.16,185.21,0.07,1
2015-04-26,Office Supplies,595.4499999999999,-91.22,0.04,2
2015-04-26,Technology,5084.398499999999,238.926,0.085,2
2015-04-27,Office Supplies,1275.58,213.07,0.054000000000000006,5
2015-04-27,Technology,10039.9975,2345.844,0.045000000000000005,6
2015-04-28,Furniture,2862.73,-302.02,0.055,2
2015-04-28,Office Supplies,2148.15,489.971,0.04,2
2015-04-28,Technology,5649.79,1336.43,0.06,2
2015-04-29,Furniture,5602.064,-150.39,0.05,4
2015-04-29,Office Supplies,708.3,-37.69,0.09,2
2015-04-29,Technology,5955.3975,2538.864,0.023333333333333334,3
2015-04-30,Furniture,1679.58,-171.92,0.01,1
2015-04-30,Office Supplies,1132.6,-310.21,0.01,1
2015-05-01,Office Supplies,9992.48,-216.18000000000006,0.01,2
2015-05-02,Office Supplies,4419.099999999999,1010.3945,0.026000000000000002,5
2015-05-02,Technology,2209.5155,458.622,0.06,1
2015-05-03,Furniture,4394.78,-335.77,0.08,1
2015-05-03,Office Supplies,491.16,46.375,0.05,4
2015-05-03,Technology,1304.0275,34.362,0.1,1
2015-05-04,Furniture,246.98,-94.78,0.1,1
2015-05-04,Office Supplies,5248.28,-409.4035,0.02,4
2015-05-04,Technology,25724.278,5698.856,0.04666666666666667,3
2015-05-05,Furniture,12558.470000000001,209.0,0.04666666666666667,3
2015-05-05,Office Supplies,6143.11,1031.5900000000001,0.055,4
2015-05-05,Technology,2007.5500000000002,-712.6099999999999,0.095,2
2015-05-06,Furniture,582.71,242.26999999999998,0.03,2
2015-05-06,Office Supplies,6674.61,2686.95,0.0575,4
2015-05-06,Technology,26185.3955,-500.83899999999994,0.05,5
2015-05-07,Furniture,707.3,-127.94,0.06,1
2015-05-07,Office Supplies,1538.95,-5.925000000000011,0.04,6
2015-05-07,Technology,3470.9919999999997,127.76659999999993,0.023333333333333334,3
2015-05-08,Furniture,4201.47,199.25,0.04,1
2015-05-08,Office Supplies,82.07,-37.9255,0.065,2
2015-05-08,Technology,2417.156,93.605,0.05500000000000001,2
2015-05-09,Office Supplies,561.38,-71.48949999999999,0.03333333333333333,3
2015-05-09,Technology,2052.1315,-326.799,0.08333333333333333,3
2015-05-10,Office Supplies,1783.34,-657.4849999999999,0.049999999999999996,6
2015-05-10,Technology,9369.036,1996.065,0.0625,4
2015-05-11,Furniture,97.57,-27.31,0.04,1
2015-05-11,Office Supplies,361.53,-99.756,0.05333333333333334,3
2015-05-11,Technology,4821.446,-1196.566,0.08,2
2015-05-12,Furniture,1399.6100000000001,-123.19315,0.05333333333333334,3
2015-05-12,Office Supplies,7701.98,477.8829999999999,0.06333333333333334,9
2015-05-12,Technology,4693.564,391.707,0.065,2
2015-05-13,Furniture,16618.25,2211.58,0.055,4
2015-05-13,Office Supplies,3116.2200000000003,381.241,0.07,5
2015-05-13,Technology,9919.1735,1730.641,0.055,4
2015-05-14,Office Supplies,1378.8799999999999,98.79000000000002,0.03,2
2015-05-14,Technology,931.08,269.6,0.1,1
2015-05-16,Furniture,203.49,46.21,0.0,1
2015-05-16,Technology,121.12,-118.82,0.1,1
2015-05-17,Office Supplies,4118.4400000000005,1150.4289999999999,0.05142857142857143,7
2015-05-17,Technology,2615.279,719.922,0.05333333333333334,3
2015-05-18,Furniture,1217.1599999999999,-201.32999999999998,0.035,2
2015-05-18,Office Supplies,861.41,128.0,0.01,1
2015-05-18,Technology,4656.37,969.98,0.02,2
2015-05-19,Office Supplies,5396.700000000001,-2363.48,0.013333333333333334,3
2015-05-20,Furniture,1432.42,342.12,0.04666666666666667,3
2015-05-20,Office Supplies,377.16999999999996,-176.42,0.045000000000000005,2
2015-05-20,Technology,8501.79,2419.3729999999996,0.06,3
2015-05-21,Office Supplies,1983.1200000000001,125.64649999999999,0.082,5
2015-05-21,Technology,47063.6895,4971.46,0.0675,4
2015-05-22,Office Supplies,4856.27,-845.1705,0.030000000000000002,6
2015-05-23,Furniture,4964.77,320.6,0.06,2
2015-05-23,Office Supplies,411.74,-39.6,0.04,2
2015-05-23,Technology,1104.28,359.75,0.08,1
2015-05-24,Office Supplies,1137.6,181.81350000000003,0.05333333333333334,3
2015-05-25,Furniture,9150.09,-1331.553366,0.1,1
2015-05-25,Office Supplies,8631.35,1684.9399999999998,0.052222222222222225,9
2015-05-25,Technology,4300.626,685.206,0.06,1
2015-05-26,Furniture,16977.75,3233.37,0.02,2
2015-05-26,Office Supplies,6701.99,1793.1665,0.05833333333333333,6
2015-05-26,Technology,3854.3324999999995,295.17999999999995,0.09333333333333334,3
2015-05-27,Furniture,7443.66,67.28,0.04,2
2015-05-27,Office Supplies,235.38,-232.553,0.05,2
2015-05-28,Furniture,975.5,-252.01,0.09,1
2015-05-28,Office Supplies,500.24,-198.71,0.09,2
2015-05-28,Technology,6186.6445,1311.8679,0.05666666666666667,3
2015-05-29,Furniture,1933.44,44.199999999999996,0.065,2
2015-05-29,Office Supplies,1352.44,12.47099999999999,0.038,5
2015-05-29,Technology,2252.976,-54.362,0.02,1
2015-05-30,Furniture,4108.9,-529.69,0.0475,4
2015-05-30,Technology,3096.0995000000003,182.15099999999998,0.065,2
2015-05-31,Furniture,21354.595999999998,-1592.0005800000001,0.023333333333333334,3
2015-05-31,Office Supplies,399.5,-216.15,0.08,2
2015-05-31,Technology,8704.153,2025.593,0.055,2
2015-06-01,Furniture,9320.59,-93.48000000000002,0.055,2
2015-06-01,Office Supplies,790.31,256.108,0.05333333333333334,3
2015-06-01,Technology,1016.1500000000001,-104.69999999999999,0.045,2
2015-06-02,Furniture,4213.0199999999995,-838.11,0.016666666666666666,3
2015-06-02,Office Supplies,12581.43,3156.08,0.065,2
2015-06-02,Technology,15323.266,4744.725,0.06142857142857144,7
2015-06-03,Furniture,2004.22,338.91,0.08,1
2015-06-03,Office Supplies,127.51,26.741,0.07,1
2015-06-04,Office Supplies,709.96,251.201,0.065,2
2015-06-05,Office Supplies,19491.25,1841.54,0.06,3
2015-06-05,Technology,4726.595,1176.48,0.05,1
2015-06-06,Furniture,426.34,73.53,0.0,1
2015-06-06,Office Supplies,135.02,-60.69,0.02,1
2015-06-06,Technology,107.67,-234.66,0.1,1
2015-06-07,Furniture,826.09,215.86,0.03,1
2015-06-07,Office Supplies,4951.570000000001,1514.855,0.07666666666666667,3
2015-06-07,Technology,702.095,-816.4970000000001,0.06,4
2015-06-08,Office Supplies,5794.36,265.00999999999993,0.038571428571428576,7
2015-06-08,Technology,5995.242,740.415,0.04,3
2015-06-09,Furniture,473.03,26.27,0.09,1
2015-06-10,Furniture,498.49,-251.41,0.01,1
2015-06-10,Office Supplies,601.48,-265.6885,0.06,5
2015-06-11,Furniture,1783.2,-650.6600000000001,0.09,2
2015-06-11,Office Supplies,930.5,277.665,0.07333333333333335,3
2015-06-11,Technology,6701.3045,1910.0629999999999,0.04,3
2015-06-12,Office Supplies,1288.29,47.25800000000001,0.04,5
2015-06-12,Technology,5393.27,353.72,0.1,1
2015-06-13,Office Supplies,13392.25,-1369.493,0.028333333333333335,6
2015-06-13,Technology,6861.8545,1754.082,0.07,1
2015-06-14,Furniture,5719.639999999999,719.55,0.030000000000000002,2
2015-06-14,Office Supplies,263.63,48.86,0.03,1
2015-06-14,Technology,4488.2635,750.546,0.06,1
2015-06-15,Furniture,379.8,-183.09,0.02,1
2015-06-15,Office Supplies,2849.66,-106.50000000000003,0.05000000000000001,3
2015-06-16,Furniture,97.86,-21.09,0.04,1
2015-06-16,Office Supplies,5508.23,440.05,0.035,2
2015-06-17,Furniture,5530.030000000001,450.88,0.075,2
2015-06-18,Furniture,547.32,42.39,0.1,1
2015-06-18,Office Supplies,3075.0,889.5645000000001,0.043333333333333335,3
2015-06-18,Technology,1312.12,-1606.73,0.055,2
2015-06-19,Furniture,2670.51,-791.21,0.06666666666666667,3
2015-06-19,Office Supplies,10719.080000000002,113.90800000000002,0.035,4
2015-06-19,Technology,2865.2335000000003,202.579,0.095,2
2015-06-20,Furniture,11278.18,1836.81,0.01,1
2015-06-20,Office Supplies,1634.9,502.42,0.01,1
2015-06-20,Technology,1350.3535,3.950000000000017,0.03666666666666667,3
2015-06-22,Furniture,1357.44,-102.3,0.09,1
2015-06-22,Office Supplies,278.07,-71.45,0.08,1
2015-06-23,Furniture,36.41,-31.45,0.01,1
2015-06-23,Office Supplies,1081.22,130.8,0.08,1
2015-06-24,Furniture,1676.25,-458.33,0.04,1
2015-06-24,Office Supplies,1675.35,-177.17000000000002,0.065,2
2015-06-24,Technology,89.75,-38.2887,0.03,1
2015-06-25,Office Supplies,4419.3,76.66,0.06,3
2015-06-26,Office Supplies,450.24,52.2265,0.023333333333333334,3
2015-06-26,Technology,5436.38,1764.42,0.013333333333333334,3
2015-06-27,Furniture,2769.6800000000003,-1280.53,0.02,2
2015-06-27,Office Supplies,1301.71,-541.4200000000001,0.042,5
2015-06-27,Technology,6175.777,1881.576,0.07,1
2015-06-28,Furniture,21429.8,606.6,0.055,4
2015-06-28,Office Supplies,6892.07,2754.1615,0.05,1
2015-06-28,Technology,1799.6115,557.595,0.07,1
2015-06-29,Furniture,1663.0500000000002,-228.54,0.05500000000000001,2
2015-06-29,Office Supplies,11295.14,3885.4660000000003,0.07250000000000001,4
2015-06-29,Technology,18924.5895,4003.313,0.05,4
2015-06-30,Furniture,294.0,181.53,0.0,1
2015-06-30,Office Supplies,78.93,-88.6075,0.04,1
2015-07-01,Office Supplies,129.16,-56.15,0.07,1
2015-07-02,Furniture,3304.38,-634.49,0.0,1
2015-07-02,Office Supplies,8895.77,1414.55,0.05285714285714286,7
2015-07-02,Technology,908.412,-71.192,0.07,1
2015-07-03,Furniture,123.67,-34.17,0.03,1
2015-07-03,Office Supplies,1176.8700000000001,260.65999999999997,0.02,3
2015-07-03,Technology,10014.649,3210.1200000000003,0.045,2
2015-07-05,Office Supplies,387.73,-247.9295,0.02,3
2015-07-06,Furniture,342.97,-131.63,0.09,1
2015-07-07,Furniture,914.12,110.03,0.055,2
2015-07-07,Office Supplies,121.19,-152.1335,0.09,1
2015-07-07,Technology,572.4325,-19.437,0.05,1
2015-07-08,Office Supplies,7794.95,-1033.5900000000001,0.025,4
2015-07-08,Technology,4332.3,2066.12,0.08,1
2015-07-09,Furniture,9825.57,2140.66,0.02666666666666667,3
2015-07-09,Office Supplies,2827.9,93.65100000000001,0.051000000000000004,10
2015-07-09,Technology,1265.497,-161.117,0.1,1
2015-07-10,Furniture,1077.28,-486.12,0.0,1
2015-07-10,Office Supplies,4847.150000000001,54.91250000000001,0.048,5
2015-07-10,Technology,990.5,323.73,0.04,1
2015-07-11,Furniture,1334.37,-284.55,0.04,2
2015-07-11,Office Supplies,788.49,-155.03,0.0225,4
2015-07-12,Office Supplies,1803.21,-1082.354,0.04,6
2015-07-12,Technology,236.32,-339.95,0.03,1
2015-07-13,Furniture,1233.76,-168.08,0.06,1
2015-07-13,Office Supplies,7140.92,2404.77,0.036666666666666674,3
2015-07-13,Technology,21694.1205,5766.092,0.04666666666666667,3
2015-07-14,Office Supplies,5139.59,2008.865,0.07500000000000001,2
2015-07-14,Technology,898.9,325.88,0.03,1
2015-07-15,Furniture,1198.1,187.19,0.02,1
2015-07-15,Office Supplies,816.0699999999999,74.15,0.02666666666666667,3
2015-07-16,Furniture,3801.27,-861.3033,0.02,1
2015-07-16,Office Supplies,2800.28,507.89,0.022857142857142857,7
2015-07-16,Technology,20166.3965,4663.3060000000005,0.06333333333333334,3
2015-07-17,Office Supplies,2187.51,247.728,0.025,4
2015-07-17,Technology,404.48,-27.570000000000007,0.09,2
2015-07-18,Furniture,1392.77,-1981.551,0.0,1
2015-07-18,Office Supplies,103.92,-52.76,0.08,1
2015-07-19,Furniture,8532.152,-513.79042,0.04,1
2015-07-19,Office Supplies,3401.45,854.49,0.05,4
2015-07-19,Technology,686.27,-345.36,0.06,1
2015-07-20,Furniture,2591.75,1230.18,0.06,2
2015-07-20,Office Supplies,314.02,-9.064499999999995,0.02,3
2015-07-21,Furniture,8872.53,-15.900000000000006,0.05600000000000001,5
2015-07-21,Office Supplies,14493.999999999998,4848.995,0.049999999999999996,7
2015-07-21,Technology,6512.352500000001,1265.638,0.043333333333333335,3
2015-07-22,Office Supplies,1047.8500000000001,186.999,0.030000000000000002,3
