order_date,region,total_sales,total_profit,avg_discount,num_orders
2013-09-26,South,3933.1915,1718.6599999999999,0.06666666666666667,3
2013-09-26,West,883.83,112.08,0.0325,4
2013-09-27,South,2174.96,-223.8945,0.05,1
2013-09-27,West,2268.91,-624.29,0.02,1
2013-09-28,Central,20626.72,9093.7155,0.03333333333333333,3
2013-09-28,West,609.97,62.93,0.0,1
2013-09-29,Central,37281.75,10604.161,0.05833333333333334,6
2013-09-29,East,257.9,-84.69,0.0,1
2013-09-29,South,3451.85,1264.75,0.05,1
2013-09-29,West,10535.61,2632.89,0.08,2
2013-09-30,Central,7278.219999999999,457.88000000000005,0.02,5
2013-09-30,South,2848.56,748.88,0.03,2
2013-10-01,Central,245.96,-33.82,0.03,1
2013-10-01,East,138.45,24.34,0.03,1
2013-10-02,South,12200.83,3826.4799999999996,0.05666666666666667,3
2013-10-02,West,507.30999999999995,-371.842,0.035,2
2013-10-03,South,63.53,-2.51,0.1,1
2013-10-03,West,3375.83,-288.69,0.075,4
2013-10-04,Central,2852.96,233.64000000000001,0.045,2
2013-10-04,East,2716.02,304.1674,0.06,2
2013-10-04,South,1183.97,-394.896,0.0575,4
2013-10-05,South,218.38,-72.94,0.060000000000000005,2
2013-10-06,Central,187.28,-94.36,0.06,1
2013-10-06,East,11720.868,-506.5381,0.03,5
2013-10-06,South,1624.67,504.35,0.04,1
2013-10-06,West,292.75,93.33,0.08,1
2013-10-07,Central,2410.57,-62.870000000000005,0.02333333333333333,3
2013-10-07,East,3638.9535,435.956,0.08,3
2013-10-07,South,2208.2799999999997,795.8305,0.05,2
2013-10-07,West,813.41,284.65,0.09,1
2013-10-08,East,141.77,-24.48,0.02,1
2013-10-08,South,919.5755,-473.236,0.055,2
2013-10-08,West,2713.5099999999998,-343.48999999999995,0.025,2
2013-10-09,Central,10141.66,-2111.4735,0.051818181818181826,11
2013-10-09,South,7152.1,528.74,0.09,2
2013-10-09,West,2043.92,176.71,0.03,2
2013-10-10,Central,377.37,-104.58999999999999,0.06666666666666667,3
2013-10-10,East,3282.56,1070.58,0.06333333333333334,3
2013-10-10,West,57.15,-33.95,0.03,1
2013-10-11,Central,8452.0,-800.6809999999999,0.05000000000000001,3
2013-10-11,West,8115.75,1954.48,0.02,2
2013-10-12,Central,30652.281499999997,12449.065999999999,0.04,6
2013-10-12,South,2201.2400000000002,-856.08,0.068,5
2013-10-13,Central,1233.3600000000001,113.13999999999999,0.05500000000000001,2
2013-10-13,East,4760.86,-72.6865,0.08,2
2013-10-14,Central,110.36,8.6,0.05,1
2013-10-14,East,184.46,-106.33,0.05,1
2013-10-14,West,3402.4970000000003,-247.952,0.03333333333333333,3
2013-10-15,Central,3442.6600000000003,-268.91,0.05333333333333334,3
2013-10-15,East,29715.620000000003,10472.16,0.05666666666666667,6
2013-10-16,East,2896.0075,-736.8415,0.06166666666666667,6
2013-10-16,West,10168.23,4141.8035,0.03,1
2013-10-17,Central,5620.2,176.04,0.01,1
2013-10-18,Central,109.78,43.77,0.06,1
2013-10-18,South,210.64,-161.52,0.07,2
2013-10-18,West,658.22,-13.539999999999992,0.06666666666666667,3
2013-10-19,Central,1646.47,743.59,0.05,1
2013-10-19,East,81.87,-31.14,0.07,1
2013-10-19,South,566.66,60.59,0.1,1
2013-10-20,Central,7440.67,501.96999999999997,0.049999999999999996,3
2013-10-20,East,3359.23,-521.12,0.045000000000000005,4
2013-10-20,South,25313.34,8612.11,0.05,1
2013-10-21,Central,5063.8060000000005,-812.962,0.03,2
2013-10-21,South,278.27,-51.911,0.02,1
2013-10-22,Central,30865.12,137.881,0.0575,4
2013-10-22,East,24553.809999999998,2342.6356339999998,0.0325,4
2013-10-23,Central,9427.5565,1527.656,0.04428571428571428,7
2013-10-23,South,463.42,14.2035,0.08,1
2013-10-23,West,158.78,33.26,0.07,1
2013-10-24,Central,9379.5535,2512.2905,0.06,2
2013-10-24,East,125.16,-6.931500000000001,0.023333333333333334,3
2013-10-24,West,137.84,34.31,0.06,1
2013-10-25,Central,2575.01,231.46,0.09,1
2013-10-25,West,6852.137,-493.282,0.060000000000000005,2
2013-10-26,Central,16574.136,3162.412,0.044,5
2013-10-26,South,1622.614,-357.32,0.056666666666666664,3
2013-10-26,West,1757.29,-27.77000000000001,0.05000000000000001,3
2013-10-27,Central,860.69,224.66000000000003,0.04,2
2013-10-27,East,204.07,-22.55,0.08,1
2013-10-28,East,78.17,-72.703,0.01,1
2013-10-29,Central,501.98,-164.14,0.05,2
2013-10-29,East,12381.14,2763.0143999999996,0.04,4
2013-10-29,South,254.92,-99.62,0.1,1
2013-10-29,West,3645.45,-765.5,0.04,1
2013-10-30,East,5897.8099999999995,1032.2095,0.0275,4
2013-10-30,West,3521.6099999999997,-1232.4055,0.055,6
2013-10-31,East,2181.871,-422.92005,0.062,5
2013-10-31,South,1238.6000000000001,234.475,0.025,2
2013-10-31,West,1079.1280000000002,56.70800000000001,0.045000000000000005,2
2013-11-01,Central,503.17,-10.21,0.01,1
2013-11-01,East,5312.6265,1171.3,0.04,4
2013-11-01,South,974.15,-97.98310000000001,0.0575,4
2013-11-01,West,466.8,-228.58,0.015,2
2013-11-03,East,794.58,-1748.3433,0.09,1
2013-11-03,South,4098.27,589.35,0.085,2
2013-11-04,Central,6263.532499999999,844.2360000000001,0.041999999999999996,5
2013-11-04,West,5496.79,-725.52,0.030000000000000002,2
2013-11-05,Central,3927.1,710.6600000000001,0.07,3
2013-11-05,West,229.26,-37.2025,0.0,1
2013-11-06,Central,9689.48,1453.8200000000002,0.0275,4
2013-11-06,East,67.47,-100.6,0.03,1
2013-11-06,West,2029.496,251.64,0.1,1
2013-11-07,Central,129.62,4.41,0.05,1
2013-11-07,East,4890.58,310.51,0.05,1
2013-11-07,West,82.12,-121.5895,0.07,1
2013-11-08,Central,512.75,-28.1535,0.049999999999999996,3
2013-11-08,South,6688.11,2872.88,0.08,1
2013-11-08,West,5881.04,2292.8300000000004,0.09000000000000001,3
2013-11-09,Central,3636.91,-1284.24,0.0,1
2013-11-09,East,1856.79,-784.15,0.02666666666666667,3
2013-11-09,South,2798.119,-184.4135,0.0625,4
2013-11-09,West,2337.89,729.34,0.09,1
2013-11-10,Central,397.84,-14.7545,0.0,1
2013-11-10,East,1004.18,374.19,0.08,1
2013-11-11,West,2086.6800000000003,618.47,0.025,2
2013-11-12,Central,3929.0905000000002,-150.459,0.04666666666666667,3
2013-11-12,West,2341.875,276.821,0.07,2
2013-11-13,Central,10341.439999999999,-1757.6570000000002,0.05800000000000001,5
2013-11-13,South,194.35,30.8805,0.0,1
2013-11-13,West,16489.203,413.10599999999994,0.05,4
2013-11-14,East,8171.22,-2392.6877999999997,0.07250000000000001,4
2013-11-14,South,4300.97,716.56,0.055,2
2013-11-16,Central,6250.936,31.21,0.01,1
2013-11-16,South,7264.64,1845.68,0.06,1
2013-11-16,West,4652.92,-273.5815,0.04,2
2013-11-17,Central,3748.83,455.55,0.05,4
2013-11-17,East,218.29,-32.4336,0.09,1
2013-11-17,South,379.28,88.69,0.04,2
2013-11-17,West,9488.06,2824.79,0.03,2
2013-11-18,Central,4490.939,-714.865,0.033999999999999996,5
2013-11-18,South,9347.09,2517.71,0.04,3
2013-11-18,West,865.79,-310.33,0.05333333333333334,3
2013-11-19,Central,2084.96,135.26,0.0,1
2013-11-19,West,1531.3700000000001,-42.53,0.052500000000000005,4
2013-11-20,Central,1013.1,-170.88,0.045000000000000005,2
2013-11-20,West,1556.55,436.02,0.04,1
2013-11-21,Central,20896.0965,-398.8855,0.04,5
2013-11-21,East,2569.6265,398.007,0.0,1
2013-11-22,Central,15235.1435,2553.795,0.04,3
2013-11-22,South,695.4615,-12.795000000000002,0.045,2
2013-11-22,West,1432.4759999999999,-475.074,0.06,2
2013-11-23,Central,10049.2195,1453.004,0.05833333333333333,6
2013-11-23,East,129.88,-89.9,0.1,1
2013-11-23,South,11886.8705,-128.86699999999996,0.0375,4
2013-11-24,Central,6267.0599999999995,-981.0999999999999,0.06,3
2013-11-24,East,1978.3665,483.597,0.0,1
2013-11-24,South,6191.79,1355.5375,0.034444444444444444,9
2013-11-25,Central,2430.4700000000003,343.60040000000004,0.02666666666666667,3
2013-11-25,East,6199.52,-461.874479,0.06,3
2013-11-25,West,1206.83,-323.18,0.04,2
2013-11-26,East,475.9,110.44,0.02,1
2013-11-26,West,15152.55,7719.21,0.05,1
2013-11-27,Central,8190.6255,1067.683,0.052500000000000005,4
2013-11-27,East,65.67,-35.2,0.02,1
2013-11-27,South,2407.982,53.15999999999998,0.065,2
2013-11-29,East,1719.17,-48.0655,0.0625,4
2013-11-29,South,840.51,-107.76249999999999,0.05,4
2013-11-29,West,1010.03,77.48,0.016666666666666666,3
2013-11-30,Central,527.25,74.0095,0.01,1
2013-11-30,East,2220.84,48.91,0.06,2
2013-11-30,South,74.75,-115.43,0.06,1
2013-12-01,East,12986.28,740.9435000000001,0.06,4
2013-12-01,South,1898.468,-173.661,0.030000000000000002,2
2013-12-01,West,118.06,2.63,0.05,1
2013-12-02,Central,10322.32,2449.8219999999997,0.0325,4
2013-12-02,East,4621.77,-756.226737,0.04,2
2013-12-02,West,754.94,-226.24,0.01,1
2013-12-03,Central,5524.02,3071.05,0.06,2
2013-12-03,East,132.73000000000002,-147.63,0.005,2
2013-12-03,South,2526.8199999999997,748.68,0.03,2
2013-12-04,Central,151.79000000000002,23.746999999999996,0.049999999999999996,3
2013-12-04,East,2684.0099999999998,-1562.77,0.046,5
2013-12-04,West,283.19,28.92000000000001,0.085,2
2013-12-05,Central,173.417,18.234,0.0,1
2013-12-05,East,30386.74,2085.383068,0.05833333333333334,6
2013-12-05,South,7964.468,-523.8490000000002,0.041666666666666664,6
2013-12-05,West,133.29,12.839999999999996,0.03,2
2013-12-06,South,851.17,-131.284,0.07,1
2013-12-06,West,1876.328,376.796,0.04,2
2013-12-07,Central,2720.1200000000003,672.0995,0.046,5
2013-12-07,East,1406.73,-411.59000000000003,0.045,2
2013-12-07,West,1334.26,434.602,0.03,2
2013-12-08,Central,17855.65,8259.92,0.035,2
2013-12-09,Central,15367.7,3335.52,0.065,2
2013-12-09,East,7522.8,3187.37,0.04,1
2013-12-09,West,371.95,-87.4,0.07,1
2013-12-10,South,12471.532000000001,1743.5899999999997,0.04,2
2013-12-11,Central,588.54,-30.72,0.04,1
2013-12-11,East,2180.35,-491.906,0.05666666666666667,3
2013-12-12,Central,14181.169999999998,1133.7179999999998,0.06181818181818182,11
2013-12-12,East,52.76,-49.53,0.09,1
2013-12-12,South,6982.51,-437.308,0.0675,4
2013-12-12,West,831.51,-317.42999999999995,0.045,2
2013-12-13,Central,238.89,1.58,0.07,2
2013-12-13,East,10216.38,1712.8521500000002,0.025,2
2013-12-13,West,1427.14,605.92,0.02,1
2013-12-14,Central,6437.6165,-351.386,0.05666666666666667,12
2013-12-14,East,965.46,-71.48,0.03,1
2013-12-15,West,4868.4595,1191.989,0.06666666666666667,3
2013-12-16,East,507.44,170.901,0.05,1
2013-12-16,West,849.337,-258.852,0.07,1
2013-12-17,East,7894.58,1950.1660000000002,0.04,2
2013-12-17,South,5611.434,-1755.24,0.04666666666666667,3
2013-12-17,West,1816.5905,88.367,0.08,2
2013-12-18,West,48.41,-1.46,0.06,1
2013-12-19,Central,1099.18,-530.931,0.06,3
2013-12-19,East,2849.712,339.306,0.045,2
2013-12-19,West,2101.01,528.79,0.03666666666666667,3
2013-12-20,East,26281.892499999998,51.89963399999988,0.026000000000000002,5
2013-12-20,South,35.58,-19.95,0.04,1
2013-12-20,West,2896.99,36.94,0.01,1
2013-12-21,Central,15388.91,3896.2400000000002,0.04,3
2013-12-21,South,1977.476,350.1255,0.025,2
2013-12-21,West,2626.11,683.8199999999999,0.06333333333333334,3
2013-12-22,Central,4370.968,-11.126000000000012,0.030000000000000002,4
2013-12-22,South,801.6899999999999,-1159.49,0.08,2
2013-12-23,Central,12028.23,-547.61,0.01,1
2013-12-24,Central,6739.599,-818.947,0.051666666666666666,6
2013-12-24,East,3788.949,338.31399999999996,0.045000000000000005,2
2013-12-25,Central,14412.91,-3665.201,0.08333333333333333,3
2013-12-25,East,7758.6900000000005,523.65,0.06,2
2013-12-25,South,114.57,-29.9805,0.02,1
2013-12-26,East,1339.548,-589.693,0.055,2
2013-12-26,South,9275.8145,1313.3509999999999,0.05375,8
2013-12-26,West,5339.401999999999,1006.6970000000001,0.07,4
2013-12-27,Central,126.62,44.8,0.03,1
2013-12-27,West,1315.74,260.87,0.03,1
2013-12-28,Central,3013.66,674.4,0.06333333333333334,3
2013-12-28,East,1531.569,-305.65599999999995,0.02,4
2013-12-28,South,599.1,3.8165,0.02,1
2013-12-29,Central,1965.6499999999999,-825.238,0.03666666666666667,3
2013-12-29,South,9820.22,620.6,0.034,5
2013-12-30,Central,1698.56,199.82999999999998,0.049999999999999996,3
2013-12-30,East,53.66,5.69,0.09,1
2013-12-30,West,10202.603000000001,777.162,0.065,4
2013-12-31,Central,6553.45,2969.81,0.03,1
2013-12-31,West,1846.7605,375.242,0.023333333333333334,3
2014-01-01,Central,911.86,-12.36,0.034999999999999996,2
2014-01-01,South,1299.26,169.333,0.049999999999999996,3
2014-01-02,Central,12004.54,545.0699999999999,0.06666666666666667,3
2014-01-02,East,138.75,49.81,0.09,1
2014-01-02,South,1227.18,-252.53,0.0,1
2014-01-03,East,3005.7715,1307.319,0.03,2
2014-01-03,West,1607.0600000000002,-51.34000000000003,0.035,2
2014-01-04,Central,356.59000000000003,-184.4,0.03666666666666667,3
2014-01-04,East,12392.330000000002,4141.1754,0.075,4
2014-01-04,South,9021.792,1862.3200000000002,0.06999999999999999,3
2014-01-04,West,625.9485,-87.021,0.04,1
2014-01-05,West,1029.47,-8.120000000000005,0.01,2
2014-01-06,Central,108.73,-22.21,0.04,1
2014-01-06,East,21029.42,2513.0634,0.055,6
2014-01-07,Central,834.0625,192.294,0.01,1
2014-01-07,South,4802.589999999999,-1864.3899999999999,0.04,2
2014-01-08,Central,1936.3,278.12,0.03,1
2014-01-08,East,3822.8855000000003,542.174,0.016666666666666666,3
2014-01-08,South,1499.5275,188.982,0.09,1
2014-01-08,West,157.56,-139.35,0.1,1
2014-01-09,Central,2782.34,-1530.7805,0.037500000000000006,4
2014-01-09,South,18612.22,1913.8795,0.05,4
2014-01-09,West,396.58,0.9199999999999999,0.06,2
2014-01-10,Central,36190.96799999999,-1257.5735,0.057272727272727274,11
2014-01-10,East,1782.68,280.64,0.08,1
2014-01-10,West,945.4430000000001,447.40749999999997,0.09,2
2014-01-11,Central,2257.91,648.4784999999999,0.034,5
2014-01-11,East,9166.14,3241.6855,0.06666666666666667,3
2014-01-11,West,7161.3,-840.1999999999999,0.015,2
2014-01-13,Central,38.99,-33.52,0.09,1
2014-01-13,East,2860.19,458.4,0.04,1
2014-01-13,South,1271.0475,-158.235,0.0,1
2014-01-14,Central,5428.49,-1046.78,0.05,1
2014-01-15,Central,249.59,101.82,0.06,1
2014-01-15,South,7710.74,205.336,0.06,3
2014-01-16,Central,181.83,-43.36,0.03,1
2014-01-16,East,45.63,15.42,0.02,1
2014-01-17,Central,216.3,103.16,0.01,1
2014-01-17,East,485.02,-179.57,0.1,2
2014-01-17,West,28.55,-4.5,0.01,1
2014-01-18,Central,1822.3315,-38.217,0.0,2
2014-01-18,East,5405.44,604.46,0.07,1
2014-01-19,Central,2764.28,-834.3419999999999,0.02666666666666667,3
2014-01-19,East,40.26,-27.44,0.01,1
2014-01-19,South,242.284,51.75,0.03,1
2014-01-19,West,180.56,-15.79,0.1,1
2014-01-20,East,1057.41,-292.64,0.043333333333333335,3
2014-01-21,East,422.25,-116.02,0.06,1
2014-01-21,South,1185.38,-428.0775,0.065,2
2014-01-21,West,448.23,110.6,0.01,1
2014-01-22,Central,2193.1000000000004,165.5275,0.1,2
2014-01-22,East,1891.3200000000002,48.030000000000015,0.06,2
2014-01-22,West,2077.03,541.93,0.043333333333333335,3
2014-01-23,East,396.15,-10.98,0.05,1
2014-01-24,Central,1090.6,300.91,0.07,1
2014-01-24,East,202.54000000000002,21.394999999999996,0.03,4
2014-01-24,West,495.5,-12.67,0.06,1
2014-01-25,Central,5433.44,-148.2217,0.05333333333333334,3
2014-01-26,Central,10418.8,-805.8499999999999,0.005,2
2014-01-26,South,1313.55,216.279,0.05,2
2014-01-26,West,92.24,-60.582,0.05,1
2014-01-27,Central,14889.87,2881.399,0.028571428571428574,7
2014-01-27,West,312.035,-55.935,0.05,1
2014-01-28,Central,380.78999999999996,-74.73,0.075,2
2014-01-28,South,12125.14,3376.03,0.08,1
2014-01-28,West,201.72,-81.61,0.05,1
2014-01-29,Central,1379.98,-151.73,0.06,1
2014-01-29,East,1179.0215,-583.444,0.06,3
2014-01-29,West,1039.0,149.392,0.07,2
2014-01-30,West,71.2,1.87,0.08,1
2014-01-31,Central,1565.41,380.84000000000003,0.03,2
2014-01-31,East,397.90999999999997,278.95000000000005,0.09,2
2014-01-31,South,1866.12,400.69,0.07,1
2014-01-31,West,1262.75,422.23,0.07,1
2014-02-01,Central,556.45,-124.42,0.08,1
2014-02-01,South,3783.289,801.152,0.03666666666666667,3
2014-02-01,West,730.33,110.77,0.1,1
2014-02-02,East,2146.096,-1730.4494,0.0625,4
2014-02-02,West,8250.23,3148.065,0.0425,4
2014-02-03,Central,5027.51,0.07999999999995566,0.07666666666666666,3
2014-02-03,East,1233.81,137.43,0.04,2
2014-02-03,West,412.37,2.71,0.06,1
2014-02-04,Central,5043.0985,815.9660000000001,0.08333333333333333,3
2014-02-04,South,2502.67,-198.8,0.1,1
2014-02-05,Central,2113.73,417.09749999999997,0.03333333333333333,3
2014-02-05,South,19834.5585,3534.4928000000004,0.062,5
2014-02-05,West,21601.81,1509.3400000000001,0.06,2
2014-02-06,Central,21975.923,5613.534,0.0375,4
2014-02-06,East,1280.73,-774.890688,0.09,1
2014-02-06,South,4549.18,-11856.32,0.03166666666666667,6
2014-02-06,West,6138.398999999999,1464.414,0.0675,4
2014-02-07,Central,8120.271000000001,99.14249999999993,0.04,4
2014-02-07,East,187.37,-85.008,0.01,1
2014-02-07,West,3598.38,-1267.0800000000002,0.08333333333333333,3
2014-02-08,Central,464.91999999999996,-299.07899999999995,0.035,2
2014-02-08,West,229.88,-75.25,0.05,1
2014-02-09,West,2386.5815000000002,-193.01,0.049999999999999996,2
2014-02-10,Central,858.53,-97.54,0.07,1
2014-02-10,East,4330.411,-28.841000000000143,0.024999999999999998,4
2014-02-10,West,3744.1245,-897.304,0.03666666666666667,3
2014-02-11,East,18046.6,6174.73,0.0,2
2014-02-11,West,1650.5100000000002,-1374.81,0.04666666666666667,3
2014-02-12,East,5407.9,-352.789866,0.01,1
2014-02-12,South,1075.6200000000001,183.564,0.05333333333333334,3
2014-02-13,Central,3586.5299999999997,-726.9245,0.036000000000000004,5
2014-02-13,East,2700.46,-1005.0745000000001,0.07,2
2014-02-13,South,7448.097000000001,-148.54600000000005,0.02666666666666667,3
2014-02-13,West,2645.88,-1231.98,0.06,1
2014-02-14,Central,6830.372,762.4235000000001,0.054285714285714284,7
2014-02-14,East,2121.454,-199.543732,0.030000000000000002,2
2014-02-14,South,1667.666,-278.65200000000004,0.015,2
2014-02-15,Central,11783.82,1497.231,0.0675,4
2014-02-15,East,138.17,-1.09,0.0,1
2014-02-15,West,4733.88,239.41,0.02,1
2014-02-16,Central,1428.12,294.82,0.052000000000000005,5
2014-02-17,Central,774.3,-287.5392,0.05,2
2014-02-17,West,464.57,-79.18,0.04,1
2014-02-18,Central,2905.3,1704.0,0.0,1
2014-02-18,East,69.57,-36.06,0.05,1
2014-02-18,West,23354.280000000002,6887.900000000001,0.04,2
2014-02-19,Central,4773.85,401.1785,0.07,2
2014-02-19,West,3445.42,553.596,0.025,2
2014-02-20,Central,5038.146500000001,1110.7579999999998,0.035,4
2014-02-20,West,10268.814,-1250.2499999999998,0.06,4
2014-02-21,East,2046.5900000000001,207.73999999999998,0.045,2
2014-02-21,West,2214.198,-1103.633,0.035,4
2014-02-22,South,92.77,-17.91,0.06,1
2014-02-22,West,4517.81,1161.96,0.0675,4
2014-02-23,South,353.62,140.148,0.01,1
2014-02-24,Central,2015.47,313.33,0.055,2
2014-02-24,East,15216.698,3914.877,0.05666666666666667,6
2014-02-24,South,136.5,-216.66,0.05,1
2014-02-24,West,170.02,-56.1,0.07,1
2014-02-25,East,8412.5,743.0200000000001,0.056666666666666664,3
2014-02-26,Central,530.4,-117.82000000000001,0.05333333333333334,3
2014-02-26,South,8579.14,2657.5645000000004,0.045714285714285714,7
2014-02-27,East,1942.1735,400.824,0.0,1
2014-02-28,East,53.18,-46.1265,0.09,1
2014-02-28,South,129.89,11.170000000000002,0.03,2
2014-02-28,West,19.2,-6.84,0.1,1
2014-03-01,Central,1612.88,345.97,0.04,2
2014-03-01,East,62.699999999999996,-7.699999999999999,0.09,2
2014-03-01,South,3355.154,658.503,0.0,1
2014-03-01,West,192.8,31.0,0.05,1
2014-03-02,East,1590.57,-69.12,0.05666666666666667,3
2014-03-02,West,7691.215,2023.882,0.065,2
2014-03-03,East,22.74,-13.59,0.03,1
2014-03-03,West,1889.2445,225.027,0.03,3
2014-03-04,Central,18437.93,-1678.08,0.065,6
2014-03-04,East,398.97,-155.2535,0.06666666666666667,3
2014-03-05,East,8134.0199999999995,-300.87210000000005,0.02666666666666667,3
2014-03-05,West,19201.3855,6707.465,0.0675,4
2014-03-07,Central,253.23000000000002,-114.54,0.005,2
2014-03-07,South,1692.03,574.44,0.1,1
2014-03-07,West,8034.246,307.77000000000004,0.06333333333333334,3
2014-03-08,Central,291.67,54.4595,0.01,1
2014-03-08,East,610.26,-196.536,0.042499999999999996,4
2014-03-08,South,645.51,-48.0375,0.05,2
2014-03-08,West,243.37,-106.421,0.01,1
2014-03-09,Central,696.8199999999999,-317.4295,0.07500000000000001,2
2014-03-10,Central,5086.4195,-603.4830000000001,0.05285714285714286,7
2014-03-10,South,1792.8200000000002,352.6205,0.07,2
2014-03-10,West,13289.234,4116.5,0.01,2
2014-03-11,Central,1648.33,-210.14,0.07,1
2014-03-11,South,1464.57,-1010.95,0.09,2
2014-03-12,Central,2985.1,-414.81,0.06,6
2014-03-12,South,8673.9,3440.052,0.1,1
2014-03-13,Central,428.723,-147.719,0.06,1
2014-03-13,East,159.71,-114.4135,0.1,1
2014-03-13,South,8120.1615,1206.307,0.045,2
2014-03-13,West,46.34,-7.76,0.05,1
2014-03-14,West,269.3,22.38,0.04,1
2014-03-15,Central,10638.449999999999,130.0365,0.05800000000000001,5
2014-03-15,East,132.12,54.78,0.07,1
2014-03-15,South,35980.4705,14814.871000000001,0.064,5
2014-03-15,West,246.06,20.67,0.08,1
2014-03-16,Central,126.61,23.537,0.035,2
2014-03-16,South,1828.43,518.515,0.01,2
2014-03-16,West,370.72,-156.76,0.1,1
2014-03-17,Central,11508.63,341.471,0.048,5
2014-03-17,East,75.44,-20.42,0.1,2
2014-03-18,Central,18132.74,-6510.644,0.01,2
2014-03-18,East,3580.7729999999997,458.64199999999994,0.03666666666666667,3
2014-03-18,South,3874.0,428.31,0.055,4
2014-03-19,Central,7609.927,1932.437,0.055,2
2014-03-19,East,133.07,-15.96,0.02,1
2014-03-20,East,2250.75,1311.401,0.06999999999999999,3
2014-03-20,South,21539.899999999998,8316.789999999999,0.095,2
2014-03-21,Central,3819.93,-1232.7199999999998,0.065,2
2014-03-21,East,518.8325,-129.707,0.05,2
2014-03-22,East,1900.226,440.199,0.01,1
2014-03-22,South,489.81000000000006,-247.83299999999997,0.03,3
2014-03-23,Central,143.78,75.3,0.04,1
2014-03-23,East,344.90999999999997,-181.03,0.07,2
2014-03-23,South,254.93,-62.882,0.01,1
2014-03-24,Central,3119.01,-893.826,0.05666666666666667,3
2014-03-24,East,251.03,-57.0,0.015,2
2014-03-25,South,1214.02,172.51000000000002,0.05333333333333334,3
2014-03-26,Central,29246.590000000004,6471.851000000001,0.062,5
2014-03-26,East,13.71,-10.27,0.03,1
2014-03-26,South,6644.5825,500.998,0.07666666666666667,3
2014-03-27,South,258.26,-252.288,0.07500000000000001,2
2014-03-28,Central,1629.8899999999999,-37.2765,0.06,3
2014-03-29,Central,3674.5999999999995,910.7805,0.08,2
2014-03-30,Central,23.84,5.88,0.02,1
2014-03-30,West,5295.2365,1645.875,0.045,2
2014-03-31,East,83.89,-29.5895,0.05,1
2014-03-31,West,59.35,-42.61,0.02,1
2014-04-01,South,1718.87,754.1,0.02,1
2014-04-01,West,1395.75,192.14000000000001,0.05000000000000001,3
2014-04-02,Central,1330.06,-642.519,0.03833333333333334,6
2014-04-02,East,222.3,47.540000000000006,0.05500000000000001,2
2014-04-03,Central,6499.7300000000005,516.6435,0.09,2
2014-04-03,East,169.13,43.05,0.0,1
2014-04-03,South,2252.7690000000002,172.28199999999998,0.03,2
2014-04-03,West,123.16,45.79,0.1,1
2014-04-04,West,7479.1245,-17.422999999999774,0.05333333333333334,3
2014-04-05,Central,189.19,-56.71,0.08,1
2014-04-05,East,258.74,10.8,0.05,1
2014-04-05,West,14759.8085,4525.065,0.045,4
2014-04-06,Central,2227.34,-609.09,0.09,1
2014-04-06,South,310.52,33.22,0.01,1
2014-04-06,West,139.0,-96.33,0.05,1
2014-04-07,West,1076.24,-67.83999999999999,0.02,2
2014-04-08,Central,3649.08,-1499.1107,0.028571428571428574,7
2014-04-08,East,14319.710000000001,5878.81,0.049999999999999996,2
2014-04-08,West,2434.9874999999997,183.67400000000004,0.023333333333333334,3
2014-04-09,Central,1694.06,642.9499999999999,0.09,2
2014-04-09,South,5361.860000000001,143.33,0.0325,4
2014-04-09,West,1792.755,-11.67799999999994,0.06,4
2014-04-10,Central,9747.97,137.63750000000013,0.041666666666666664,6
2014-04-10,West,610.63,69.051,0.035,2
2014-04-11,Central,9482.639,590.7529999999997,0.054000000000000006,5
2014-04-11,East,4391.5985,458.233,0.07,4
2014-04-11,West,6014.602,1630.859,0.03,4
2014-04-12,Central,1490.3709999999999,-450.866,0.056666666666666664,3
2014-04-13,Central,10433.580000000002,1544.0194999999999,0.049999999999999996,3
2014-04-13,East,328.06,-97.0865,0.045,2
2014-04-14,Central,5977.63,-86.68,0.1,1
2014-04-15,Central,6123.94,1292.44,0.01,1
2014-04-15,South,8474.11,102.79999999999995,0.036,5
2014-04-15,West,31.14,-14.59,0.08,1
2014-04-16,Central,5145.6825,570.4465,0.07250000000000001,4
2014-04-16,West,4072.09,1105.32,0.09,2
2014-04-17,Central,2836.3799999999997,886.255,0.03,3
2014-04-17,East,1711.4,-698.8199999999999,0.055,2
2014-04-17,South,22.37,-14.09,0.04,1
2014-04-17,West,5347.9875,1332.441,0.01,1
2014-04-18,East,2016.5700000000002,32.5125,0.043333333333333335,3
2014-04-18,South,138.91,-64.11,0.09,1
2014-04-18,West,51.900000000000006,-37.71,0.035,2
2014-04-19,Central,769.13,-314.87,0.1,2
2014-04-19,South,115.99,-53.35,0.05,1
2014-04-20,Central,696.37,44.05,0.025,2
2014-04-20,South,8627.916,597.796,0.055,4
2014-04-20,West,5542.11,504.58,0.0475,4
2014-04-21,East,1243.88,22.71,0.1,1
2014-04-21,South,933.8699999999999,355.92,0.055,2
2014-04-21,West,10261.25,611.11,0.02,1
2014-04-22,Central,12300.4085,3866.804,0.0075,4
2014-04-22,East,481.15,-122.26599999999999,0.060000000000000005,2
2014-04-22,West,3876.0,189.06,0.08,2
2014-04-23,South,922.3299999999999,-28.29,0.04666666666666667,3
2014-04-23,West,1201.51,-185.48,0.1,1
2014-04-24,East,5549.79,1300.8,0.09,1
2014-04-24,South,1600.85,-193.97,0.07,1
2014-04-25,Central,57.04,-29.06,0.05,1
2014-04-25,East,24.95,-5.14,0.09,1
